id,pr_ab,x,y,aet,cwd,tmin,ppt_djf,ppt_jja,pH,awc,depth,landform
5921,0,146844.9506,-152921.9295,165.4367065,359.0533142,-4.916699886,122.6024017,4.88079977,0,0,0,14
12225,0,-283648.1754,247548.7744,476.0232849,539.9432983,4.94329977,267.538208,11.29059982,5.867696762,0.113539286,130.8300934,1
8248,0,134595.0808,-114123.0702,193.5767059,280.5166931,-4.630000114,151.6401062,6.928100109,0,0,0,14
12348,0,-312831.5316,378010.6675,590.3800049,354.603302,4.763299942,487.7185974,42.75669861,5.889863968,0.105506808,61.00304031,10
10882,0,-301255.0329,260060.8003,524.9000244,302.9100037,3.410000086,457.4458923,28.66340065,5.460310459,0.141984478,124.7569199,3
7651,0,103540.8565,-87349.08349,307.3099976,478.8067017,-0.5,189.2904053,9.629599571,1.167124987,0.014005499,3.50137496,14
5952,0,151249.2931,-167708.5981,131.6533051,348.6567078,-5.460000038,104.5580978,4.736100197,0,0,0,14
3791,0,-13713.39889,-40731.13229,325.2132874,958.3400269,8.489999771,119.3888016,2.71690011,7.400000095,0.079999998,28,6
2052,0,105537.3131,-355606.7908,219.0299988,974.3032837,5.449999809,62.92279816,1.498399973,6.099999905,0.108388565,94.31141663,11
8022,0,121960.5719,-153569.5205,260.3633118,306.0733032,-3.753299952,249.0041046,12.48019981,0,0,0,10
11397,0,-303958.7962,310347.6004,465.3299866,406.3099976,5.400000095,290.3804016,15.03610039,5.800000191,0.079999998,135,11
9750,0,-295546.6582,393363.02,431.1567078,516.6932983,5.353300095,262.5026855,13.49660015,6,0.07,107,8
10185,0,-263475.6075,357874.66,402.5032959,534.1732788,5.256700039,186.1690979,15.93900013,5.934644222,0.092874534,121.7050552,10
10970,0,-305381.7148,274928.2209,498.7600098,442.0766907,4.513299942,357.0733032,18.95709991,6,0.129999995,114,6
7827,0,120728.7747,-113263.7876,319.980011,676.0532837,2.956700087,156.8652954,10.60519981,6.099999905,0.059999999,36,12
9703,0,-293889.0376,396177.3552,464.4100037,480.4432983,5.343299866,264.2177124,13.66259956,6.13927412,0.074038178,186.3100891,10
559,0,-172686.3103,408304.95,380.75,509.4732971,2.130000114,73.00990295,18.8260994,7,0.159999996,147,11
6320,0,125615.5245,-135197.376,450.0799866,620.9432983,3.736700058,171.223999,10.46380043,6.199999809,0.100000001,201,14
1451,0,121226.3405,-153764.0092,268.8699951,300.1966858,-3.50999999,257.4179993,13.31879997,0,0,0,10
7029,0,121852.2788,-142294.4142,361.9566956,519.9299927,0.569999993,165.1967926,8.22840023,6.199999809,0.100000001,201,11
4261,0,-71154.80664,207081.3679,320.9500122,628.6533203,1.446699977,196.5953064,10.11600018,5.895794868,0.092523202,75.09773254,6
12151,0,-306750.3685,293375.7301,536.1367188,367.873291,4.710000038,392.9804077,25.26059914,5.817909718,0.13606967,166.8061523,11
8243,0,133024.3173,-113356.9084,192.1833038,290.1567078,-4.619999886,147.802002,7.288899899,0,0,0,11
7016,0,115369.6,-148603.9388,282.2867126,272.730011,-4.563300133,209.0169983,11.84799957,6.099999905,0.059999999,36,11
8997,0,-272514.4889,54896.79665,580.289978,591.289978,7.97329998,288.7036133,5.310800076,7.302963257,0.148518533,146.0222321,1
1791,0,-133556.3249,176451.0937,429.626709,808.3532715,9.543299675,207.3860931,7.039999962,6.129523754,0.078809537,173.1618652,7
6763,0,136028.0228,-138652.2385,177.3999939,458.1066895,-1.906700015,96.45839691,15.63510036,0,0,0,11
12965,0,-243466.8424,310762.0365,318.7732849,598.3366699,3.423300028,176.2541962,10.2968998,5.668097496,0.131957084,35.81773758,7
4211,0,-111900.0835,166722.8402,429.9566956,743.6732788,6.553299904,273.5078125,9.092599869,5.699999809,0.170000002,30,7
8126,0,106995.1277,-91893.65432,214.0800018,403.626709,-3.476700068,197.6708984,10.31690025,0,0,0,15
11307,0,-297981.0838,255250.8551,512.3267212,343.9632874,3.930000067,439.27771,24.20919991,5.300000191,0.150000006,147,7
10107,0,-263253.4771,344973.5002,333.7799988,425.4200134,3.233299971,257.175293,20.0503006,5.311165333,0.090000004,48.5303421,8
11343,0,-297846.3915,329103.8251,456.1066895,516.2133179,6.05670023,298.6427917,13.33780003,5.958231449,0.092088424,81.87200928,6
11484,0,-321659.1417,428687.1401,515.2667236,337.3833008,5.599999905,469.8258057,33.41529846,6.155590534,0.135200933,76.2460556,2
10941,0,-297659.3875,251211.2723,564.9299927,498.603302,6.313300133,359.6011963,14.60630035,5.800000191,0.100000001,142,6
55,0,-180480.0486,292169.5183,400.3266907,789.373291,10.02330017,183.6186981,10.02509975,6.099999905,0.059999999,28,9
9659,0,-302544.227,411203.0871,522.9467163,386.1166992,5.03000021,483.7475891,33.14429855,6,0.07,107,14
5788,0,122045.6398,-159943.592,299.6567078,539.9266968,-0.383300006,195.8419952,11.83780003,0,0,0,10
11613,0,-322258.118,414444.8471,546.6766968,393.9067078,5.006700039,376.5656128,27.08709908,5.800000191,0.100000001,183,14
4855,0,-17090.87965,140225.3642,319.7832947,522.0466919,-0.793299973,155.6972046,11.19740009,5.5,0.140000001,89,6
9190,0,-271779.4125,53971.11143,462.6133118,718.7532959,7.55670023,241.264801,4.919300079,7.400000095,0.100000001,114,7
8268,0,129304.5794,-135876.7251,253.1067047,655.0966797,3.163300037,149.613205,10.22739983,0,0,0,14
9025,0,-262911.5289,47372.37803,504.0599976,660.5333252,8.010000229,275.6088867,5.146399975,6.093822002,0.097876444,83.1891861,7
1883,0,-89877.11214,97993.6783,384.0499878,860.9400024,8.890000343,149.9391022,3.818700075,6.699999809,0.129999995,36,6
11925,0,-307719.9576,385744.0703,592.6867065,280.9700012,5.070000172,544.8602905,51.70679855,5.199999809,0.129999995,61,1
8768,0,115524.6347,-106226.5129,234.2100067,290.3900146,-4.166699886,227.0803986,12.81299973,0,0,0,12
5657,0,109176.6185,-184091.5499,446.4233093,875.166687,8.073300362,147.8379974,7.304599762,6.254115105,0.048858337,56.71528244,10
10178,0,-259342.5862,358448.3411,378.7232971,497.5932922,4.426700115,182.9376984,15.38239956,6.049219608,0.083026551,66.28031158,2
12980,0,-279366.4,276411.428,471.6333008,489.7167053,4.46999979,330.7637939,12.22169971,5.768989086,0.119231865,82.543396,2
10293,0,-243700.93,363459.5236,330.3933105,421.7767029,2.77670002,186.4479065,19.08300018,6.5,0.090000004,41,9
7760,0,111047.5868,-165906.351,520.7000122,730.3300171,8.416700363,141.7722931,7.978199959,6.699999809,0.07,0,14
13012,0,-238256.6519,323857.5847,327.5100098,611.1900024,3.923300028,195.451004,10.93220043,6,0.129999995,71,10
11475,0,-319343.3659,430964.8852,518.7432861,367.4132996,4.733300209,384.9682007,26.68569946,5.805962563,0.119105674,149.4362793,8
8147,0,142010.4139,-173820.0901,145.4400024,771.1333008,1.583299994,99.50270081,6.223800182,0,0,0,14
8160,0,141545.4303,-176263.0014,126.7200012,697.1467285,-0.116700001,100.3499985,6.038199902,0,0,0,11
908,0,-136069.1114,390634.9089,316.4432983,506.4500122,2.140000105,196.2610016,12.39589977,6.400000095,0.07,107,10
8269,0,111235.821,-165504.606,528.0167236,747.7067261,8.563300133,138.7391052,7.795800209,6.699999809,0.07,0,14
5083,0,125670.3008,-173582.0553,267.4899902,447.1499939,-2.420000076,148.4886932,5.434999943,0,0,0,14
7382,0,129203.4679,-146453.3069,165.7100067,531.9699707,-1.320000052,142.9691925,6.28399992,0,0,0,14
5020,0,113932.9686,-175832.632,420.5599976,763.4766846,6.676700115,160.7633972,8.91989994,5.599999905,0.159999996,201,12
12204,0,-286750.6435,240188.1684,362.5899963,649.3132935,4.256700039,247.5012054,9.792300224,5.800000191,0.109999999,0,15
11438,0,-312031.919,439379.0972,513.8300171,376.9367065,3.516700029,341.3662109,19.13739967,5.800000191,0.116331927,142.7145691,2
10375,0,-229218.7525,214328.2322,443.1433105,654.0300293,7.913300037,172.5231934,7.988699913,6.027148724,0.09597934,108.5394592,6
11533,0,-322978.5069,412296.9134,556.5233154,399.083313,5.28000021,375.9306946,26.73270035,5.800000191,0.100000001,183,13
11209,0,-315044.9576,372657.4801,636.0800171,257.6867065,6.119999886,541.0811768,52.7052002,5.136189461,0.121809483,114.1805191,7
8467,0,116048.4669,-91176.55516,169.9199982,187.5700073,-6.24669981,169.2588959,10.8508997,0,0,0,10
10912,0,-300871.4656,293127.4033,470.2666931,292.2933044,2.466700077,382.07901,20.55520058,5.915055275,0.115752764,106.979332,6
1444,0,123301.2815,-154967.4238,252.646698,316.519989,-3.77670002,238.1811981,11.27390003,0,0,0,6
3699,0,-96456.57048,83363.10237,367.8233032,911.4033203,9.803299904,115.7226028,3.234299898,5.925441742,0.11110203,76.01020813,7
2570,0,74578.25965,-14396.66691,275.8432922,501.4533081,-2.106699944,86.00009918,13.57830048,6.539881229,0.046011865,173.4818726,14
9671,0,-264619.7063,372689.8167,392.8432922,529.1699829,4.739999771,180.3874054,13.35639954,6,0.07,107,7
1835,0,-104399.9818,106921.8545,384.0433044,892.2800293,9.863300323,127.7649994,3.142199993,6.238034248,0.194508493,51,15
1226,0,-44884.64338,-10046.62862,355.5299988,957.4299927,8.853300095,109.2468033,1.863399982,6.282536983,0.112803273,59.50987244,11
11633,0,-330304.0226,429285.1411,561.2266846,398.0867004,6.936699867,429.4276123,26.9116993,6,0.120405689,84.67778015,6
9117,0,-229551.3563,49717.67735,376.2900085,830.3900146,8.733300209,208.6208954,3.266000032,6.189459801,0.071297295,53.1369133,6
10070,0,-260894.3267,345893.3108,355.1366882,470.9599915,4.27670002,234.773407,16.49819946,6,0.07,91.8364563,7
12382,0,-311760.079,381454.7943,595.0900269,313.2966919,4.360000134,484.9153137,42.08840179,6,0.100000001,99,11
7670,0,107668.0381,-90584.48583,227.0233002,383.9067078,-3.289999962,193.8710938,10.16409969,0,0,0,14
695,0,-99568.74466,302008.717,208.4066925,593.5933228,-0.783299983,75.47579956,10.53470039,6,0.100000001,84,7
12075,0,-305352.0237,389386.0689,559.083313,302.5733032,4.946700096,574.4492798,44.88669968,5.199999809,0.129999995,61,7
7981,0,123154.3294,-154105.1736,248.5066986,316.6966858,-3.883300066,235.2617035,11.03979969,0,0,0,9
3029,0,5124.14753,-36296.58402,413.6700134,771.6566772,5.923299789,168.6311035,4.584000111,5.599999905,0.159999996,89,6
10351,0,-261618.0617,395475.2121,353.8699951,342.4899902,2.24000001,274.7134094,16.76009941,6.44227314,0.072307266,115.3901825,11
11810,0,-317680.287,428503.7723,508.6400146,355.019989,4.349999905,383.4190063,27.13839912,5.800000191,0.100000001,181.4768372,12
1123,0,-91157.44949,56772.9504,363.5899963,935.2166748,9.646699905,106.5021973,2.403899908,6.099999905,0.159999996,41,6
10942,0,-297569.0659,251231.9731,564.9299927,498.603302,6.313300133,359.6011963,14.60630035,5.800000191,0.100000001,142,6
9431,0,-299317.8271,385480.7775,548.039978,389.1199951,6.360000134,470.3385925,34.78580093,5.199999809,0.129999995,61,2
8223,0,105185.1278,-88864.32315,216.1132965,394.3099976,-2.683300018,194.8348999,9.683799744,0,0,0,15
3034,0,55994.20819,-133224.7361,335.3432922,1014.166687,9.840000153,79.94110107,2.176199913,6.759566784,0.053525079,90.23518372,13
11104,0,-288744.1613,360414.789,436.5466919,353.8132935,2.626699924,359.3244019,26.32509995,5.980601311,0.107959896,109.2576447,6
1662,0,122175.896,-113627.9221,393.396698,758.0532837,3.28670001,155.4548035,10.81709957,0,0,0,14
5608,0,107932.418,-166287.834,576.4766846,778.0266724,9.143300056,126.3729019,6.830999851,5.794697762,0.144070193,165.4234314,10
12514,0,-295298.0159,308555.0392,417.2267151,524.9400024,5.27670002,235.0753937,14.21380043,5.903750896,0.084841698,132.1641541,10
12233,0,-286195.7038,238872.6285,492.3599854,564.2532959,5.840000153,246.1784058,9.778900146,5.800000191,0.100000001,142,6
2398,0,10679.24368,-41205.8098,347.7066956,824.0667114,8.819999695,135.5218964,3.615099907,6.266684532,0.085002646,56.81809235,15
22,0,-175764.8261,259577.6012,366.4632874,813.3566895,9.823300362,129.5552063,7.572199821,6.400000095,0.090000004,46,9
3023,0,-64339.72767,58812.83977,488.1733093,746.1066895,7.75,156.5906982,4.760200024,4.643220901,0.120083302,121.6844101,2
620,0,-124352.2885,247909.9628,413.2000122,495.646698,1.023300052,273.6445923,12.95199966,5.735807896,0.121216491,111.0611496,10
9669,0,-266889.0729,374023.1623,433.146698,489.6099854,4.566699982,195.835907,14.37839985,6.141824722,0.138605833,135.9248199,8
9625,0,-279883.157,441361.4703,426.8633118,486.1499939,4.203299999,290.2098083,13.5340004,5.800000191,0.140000001,152,11
6052,0,121332.8743,-163404.3853,411.5299988,806.4633179,5.360000134,179.7180939,9.829899788,0,0,0,15
8801,0,145267.6679,-162414.7088,116.2166977,413.1400146,-4.909999847,100.5846024,4.943600178,0,0,0,7
11055,0,-292797.4977,341486.8882,402.7366943,421.9899902,2.96329999,343.25,28.98130035,0,0,0,6
9619,0,-282507.2146,433369.9294,379.1600037,598.3167114,4.28000021,294.6141968,12.75839996,6,0.07,107,6
7071,0,124168.0222,-142766.595,346.0232849,537.1300049,1.00999999,157.5227051,7.291999817,6.199999809,0.100000001,201,11
3822,0,-85167.83037,87738.37371,378.5133057,878.4400024,9.036700249,137.1262054,3.3829,6.699999809,0.129999995,36,13
6858,0,141636.7239,-140638.1418,179.6399994,315.3800049,-4.590000153,136.6060028,12.1711998,0,0,0,11
12958,0,-285976.9788,274576.0485,355.6733093,602.3300171,5.086699963,324.2941895,13.22399998,6.275933743,0.08240664,58.48132706,6
7856,0,142389.6284,-170968.9533,143.1999969,762.1967163,1.690000057,97.96730042,5.838799953,0,0,0,14
12706,0,-207189.8711,377140.1069,324.6632996,461.7333069,3.069999933,209.6766052,14.19190025,7.300000191,0.100000001,142,8
9402,0,-286978.6739,386206.0091,587.289978,375.9466858,6.453299999,332.6133118,15.65890026,5.5,0.159999996,178,7
2364,0,10435.69076,-40645.66417,357.876709,830.2932739,8.590000153,138.1920013,3.691099882,6.296130657,0.089419588,31.34704208,10
6241,0,132395.7423,-175273.8062,207.3367004,322.1832886,-4.763299942,201.2353973,9.383099556,0,0,0,15
10865,0,-295804.6627,350748.1195,500,373.6766968,4.833300114,363.9519958,30.71369934,5.800000191,0.140000001,81,14
11414,0,-333740.9045,431480.4711,561.3499756,372.9432983,6.386700153,385.2691956,25.11700058,5.800000191,0.124689609,119.665657,11
7932,0,124743.803,-104326.0174,177.4732971,515.4467163,-1.656700015,103.6901016,10.93109989,0,0,0,15
12641,0,-224027.324,352969.026,374.1966858,515.5167236,3.413300037,254.0437012,16.90530014,6.880389214,0.082392216,140.8984985,11
11934,0,-312577.2702,384800.7605,599.7733154,305.646698,6.236700058,564.1746826,56.82860184,6,0.090000004,66,2
874,0,-159785.5853,364088.1505,321.1766968,528.9699707,0.653299987,225.9927063,16.0041008,7,0.109999999,91,7
9186,0,-292646.7514,77902.63846,529.460022,680.8900146,8.023300171,235.8507996,4.399000168,5.277964592,0.14220354,188.6815796,3
649,0,-97052.89996,307174.229,341.0299988,467.2966919,0.716700017,86.39900208,16.30139923,5.699999809,0.109999999,152,11
9517,0,-301259.3767,397808.9482,477.4367065,461.3933105,5.156700134,386.7279053,20.45359993,6,0.07,107,6
8001,0,121963.539,-153313.8743,255.6233063,307.9400024,-4,239.6734009,11.5447998,0,0,0,9
3779,0,-41158.73475,-18423.94955,377.2099915,947.876709,8.993300438,116.358902,2.690599918,6.400000095,0.090000004,51,2
4762,0,-27248.56268,128809.1118,337.7767029,450.5267029,0.07,285.0284119,16.0848999,2.082162142,0.024703618,29.64434242,14
2607,0,31967.09219,-36984.989,270.1832886,569.6633301,1.453299999,195.9098053,4.498899937,4.309401989,0.033149246,201,6
710,0,-73441.98078,266840.8111,283.5400085,574.9367065,0.176699996,143.0261993,12.08829975,6.599999905,0.109999999,66,14
1035,0,56164.26164,-133560.0197,332.8033142,976.6400146,9.633299828,83.06980133,2.289200068,6.895902157,0.050819587,64.34832001,11
679,0,-70327.01145,294827.1458,232.4266968,602.7733154,-0.956700027,93.85710144,11.06169987,6.498124599,0.108302079,69.05625916,6
10214,0,-273527.9397,367841.2788,351.9233093,625.4400024,5.116700172,212.725296,10.71689987,5.962303162,0.083193988,71.15768433,10
12012,0,-307162.9158,299867.2006,555.7432861,340.9400024,4.796700001,416.0939941,25.32710075,6,0.129999995,114,7
9718,0,-304037.0015,392458.2413,484.1133118,382.4466858,5.03000021,479.2875977,34.47000122,6,0.090000004,66,7
6346,0,129527.6907,-134647.9679,299.0032959,700.2966919,3.683300018,159.1298981,10.99870014,0,0,0,14
234,0,-123692.9602,278592.5849,342.7099915,352.5433044,-1.813300014,297.7427979,23.13660049,6.5,0.059999999,80,14
8105,0,111870.8959,-184464.0119,486.4400024,740.0300293,6.409999847,157.4152985,7.264800072,6.699999809,0.07,0,15
12576,0,-199524.68,351701.5481,441.9299927,592.9766846,4.77670002,310.4100037,15.77099991,7,0.079999998,122,11
1231,0,-41988.629,-10496.53458,372.7567139,936.2432861,9.170000076,123.5879974,2.583800077,5.751558304,0.173171207,36.73698425,2
6703,0,138276.5147,-127556.4225,168.4667053,373.373291,-3.716700077,117.6718979,9.729399681,0,0,0,11
5945,0,148476.6918,-167397.9807,117.0333023,417.4367065,-4.966700077,98.24169922,4.925199986,0,0,0,10
10858,0,-288798.92,361193.5354,373.8200073,400.7000122,2.779999971,359.7109985,26.25169945,5.610202312,0.116326585,70.11560822,11
11309,0,-298228.6047,255219.0538,510.8399963,318.0433044,3.53670001,447.1651001,25.00060081,5.300000191,0.150000006,147,6
1911,0,-71057.0793,27530.60753,363.5367126,933.2833252,9.626700401,109.3600006,2.95810008,6.590498924,0.10978023,65.31867218,7
11516,0,-320147.6393,402619.7185,615.3267212,288.833313,5.80670023,523.7813721,46.18379974,5.502256393,0.100119255,140.022644,6
10784,0,-301963.2199,384814.671,580.5767212,306.2200012,5.476699829,579.5386963,47.97930145,0,0,0,1
10612,0,-247640.5047,207926.6017,251.2700043,675.2467041,5.03000021,180.2967072,10.26019955,5.099999905,0.07,48,7
11036,0,-307735.0952,427713.8047,525.8566895,233.9400024,4.02670002,502.2997131,47.70130157,5.5,0.100000001,140,10
1732,0,105839.803,-162919.4523,377.916687,726.2166748,4.206699848,158.5113068,9.053199768,5.599999905,0.159999996,201,7
1310,0,-40662.53259,-9600.497134,370.0499878,914.6032715,8.786700249,126.8443985,2.819900036,6.230288982,0.104590751,70.50731659,7
9815,0,-291848.834,445594.5869,443.1700134,454.9833069,4.393300056,331.5974121,19.06469917,6,0.07,107,11
6714,0,140056.8304,-125395.402,239.1932983,404.5599976,-2.809999943,109.5197983,8.179800034,0,0,0,6
2159,0,75276.17016,-7044.462025,199.0632935,604.9567261,-1.313300014,82.55139923,15.11610031,6.599999905,0.039999999,132,6
917,0,-135287.6214,382944.2025,304.6632996,625.9899902,3.376699924,156.5077057,11.89570045,6.57199955,0.078471638,74.54805756,1
12175,0,-286472.8491,240318.1192,352.2867126,635.6467285,4.033299923,246.5845947,9.71780014,5.800000191,0.107801035,31.22526932,10
9338,0,-209397.0921,96712.86517,465.2600098,721.0933228,8.146699905,155.037796,3.195199966,7.333218098,0.130518302,86.56678772,11
12387,0,-313524.335,319200.0603,517.7932739,288.083313,3.826699972,482.9768982,33.63140106,5,0.100000001,201,6
7235,0,142164.7057,-132714.5968,203.7066956,309.5433044,-4.409999847,172.3746948,7.230899811,0,0,0,14
12344,0,-309091.2313,381882.5368,586.0800171,298.9200134,4.393300056,492.9670105,43.91230011,5.953720093,0.102314003,83.03340912,13
10196,0,-241478.75,361706.8928,310.9500122,405.3933105,2.430000067,163.4013977,19.22999954,6.5,0.090000004,41,11
12452,0,-297015.2339,265726.2686,445.9299927,507.1733093,4.400000095,295.2282104,12.3380003,6,0.129999995,114,11
13045,0,-247854.5325,266611.9596,400.8432922,629.2033081,5.516699791,176.466095,7.818799973,6.030831337,0.130107224,96.52276611,7
9167,0,-261285.898,63833.91724,490.1832886,720.6799927,8.079999924,299.0445862,3.753400087,5.801006317,0.101683445,115.0978851,11
7216,0,145058.2964,-128592.036,268.2366943,254.8399963,-3.99000001,135.3426056,10.33860016,0,0,0,14
10711,0,-312414.6191,371630.6958,585.9666748,343.3933105,6.096700191,464.6831055,37.72800064,5.313148022,0.126228392,55.15402603,11
1796,0,-111214.4366,123617.6177,389.8566895,879.9866943,9.503299713,128.1047974,3.343300104,6.506597042,0.159999996,43,7
12306,0,-309648.8323,381165.974,562.2700195,317.2666931,5.733300209,523.0942993,46.9192009,5.800000191,0.109999999,30,5
9719,0,-295424.7882,391519.8578,424.0299988,514.416687,4.926700115,264.7132874,13.4939003,6,0.065865435,107.7830124,11
12248,0,-279658.2058,241590.3206,452.0967102,525.166687,4.743299961,255.1815948,10.73429966,6.626008987,0.140000001,152,11
4784,0,-68395.84265,144678.5208,511.896698,586.1199951,6.659999847,286.9631958,10.33689976,5.900000095,0.140000001,97,7
12185,0,-284931.639,229702.1595,413.9932861,660.6732788,6.730000019,252.8569031,9.628600121,5.802643776,0.110264353,47.66540909,14
11495,0,-324963.3508,415802.6634,671.7299805,321.769989,5.809999943,366.0483093,26.52860069,5.619624138,0.139018804,191.9729462,14
4318,0,-28972.88295,234447.1946,215.303299,608.7299805,1.493299961,92.14720154,10.1342001,6.400000095,0.090000004,102,7
1150,0,-12576.2933,-67606.7845,350.8099976,1015.123291,9.356699944,85.18910217,2.528599977,6.840156555,0.170000002,91,2
5611,0,99048.51195,-162830.2643,494.5533142,829.0700073,9.926699638,122.9897995,5.96089983,6.505214214,0.138435706,77.05214691,14
2622,0,61842.55569,-13656.37268,220.5867004,327.7732849,-5.150000095,144.1721954,15.94579983,5.199999809,0.059999999,58,10
4986,0,116375.6918,-173242.6852,406.0367126,785.1633301,4.21999979,179.0059052,9.430999756,5.599999905,0.159999996,201,10
12188,0,-284689.1991,230429.014,411.8599854,659.7800293,6.726699829,251.3009949,9.769200325,5.800000191,0.108567618,59.75090027,10
10740,0,-313749.1169,423981.1715,559.6066895,251.1699982,4.406700134,495.8132019,44.31110001,6.05921936,0.101843871,48.23419189,1
6807,0,137500.8834,-137513.3137,164.6900024,459.2467041,-3.003299952,97.36859894,13.81470013,0,0,0,10
7394,0,142177.6979,-130239.5674,175.4066925,362.583313,-4.313300133,151.3300018,7.238200188,0,0,0,11
8247,0,134194.1197,-113067.329,197.0233002,261.0466919,-4.99669981,161.7855988,7.288199902,0,0,0,10
2105,0,149713.0043,-320466.7897,254.5899963,1059.01001,6.236700058,55.12730026,3.775000095,7.360154152,0.095676728,201,10
7560,0,125374.5767,-128016.0555,271.6300049,330.6966858,-2.849999905,220.0274048,14.31980038,0,0,0,6
4863,0,-83626.99955,153280.2289,643.2999878,494.8367004,6.316699982,275.8778076,9.024700165,5.634902954,0.149529114,143.9252319,6
10296,0,-245801.8385,368286.1908,300.9432983,414.3467102,1.893300056,180.1631012,22.83880043,5.699999809,0.100000001,89,14
12673,0,-223115.7895,356203.2901,343.230011,517.6032715,2.970000029,254.3018951,16.46430016,7.530250072,0.118097723,74.56023407,12
12288,0,-312678.884,380290.4893,598.5032959,310.2267151,5.260000229,549.6729126,52.95199966,5.800000191,0.109999999,30,6
11552,0,-320595.6796,404916.3366,555.8900146,306.0533142,5.71999979,505.8833008,41.50260162,6,0.090000004,66,13
7946,0,122500.2748,-154657.9183,279.4400024,309.9466858,-3.443300009,252.8179016,12.77340031,0,0,0,11
2580,0,74484.61437,-5127.986731,211.4732971,517.4899902,-1.666700006,90.20659637,15.53069973,6,0.039999999,152,8
8071,0,105885.6018,-169265.171,426.2767029,836.5532837,9.766699791,116.831398,5.581200123,5.599999905,0.159999996,201,10
9632,0,-278893.055,439017.7464,400.7267151,536.9666748,4.053299904,291.4527893,13.1267004,5.993908405,0.072131999,108.3705673,7
1912,0,-71101.82564,27226.46076,367.4100037,935.1099854,9.640000343,111.1112976,3.063199997,7.266368389,0.090000004,71.65955353,7
9276,0,-228681.5432,434197.1698,314.626709,679.1400146,4.326700211,108.1343994,13.37699986,6.699999809,0.109999999,91,14
7722,0,111789.4526,-89652.97483,210.9333038,256.9632874,-5.163300037,178.7342987,10.21329975,0,0,0,13
7616,0,125934.0683,-117833.7216,238.9933014,380.3599854,-3.063299894,187.3484039,11.49260044,0,0,0,10
1664,0,124343.529,-113363.916,341.9967041,693.4866943,2.190000057,150.7532959,10.22189999,0,0,0,14
4788,0,-60015.09828,147172.0826,392.8900146,590.4467163,4.800000191,286.7943115,11.54459953,5.699999809,0.189999998,74,7
7830,0,142747.9208,-181792.2926,209.2299957,712.1500244,1.96329999,102.0765991,5.710000038,5.199999809,0.109999999,77,14
8446,0,147947.7377,-152307.8703,176.8433075,298.3500061,-5.489999771,132.7955933,5.957900047,0,0,0,10
7854,0,142226.1552,-171204.6,147.9033051,774.9967041,1.753299952,98.19180298,5.922599792,0,0,0,14
10063,0,-265807.4826,344854.9556,331.0599976,406.4067078,3.376699924,218.084198,19.49440002,6.043487549,0.090000004,83.31565094,7
7289,0,128386.4443,-139944.6452,195.0933075,457.333313,-2.210000038,147.0422974,9.092599869,0,0,0,7
1073,0,-92554.25248,58821.0315,363.2933044,931.8900146,9.696700096,106.8746033,2.398799896,6.099999905,0.159999996,41,7
808,0,-150163.387,357180.4362,339.0466919,564.376709,2.636699915,219.8457031,15.25879955,6.400000095,0.100000001,81,7
6892,0,138881.2606,-144583.7206,184.7133026,338.8833008,-4.606699944,135.7859955,12.12310028,0,0,0,14
1402,0,122288.3922,-155642.7023,275.6832886,316.5967102,-3.496700048,248.5914001,12.88000011,0,0,0,10
9680,0,-267995.3701,369528.2982,412.4367065,467.8200073,5.130000114,189.8280029,13.61730003,5.800000191,0.140000001,152,7
11538,0,-314257.6986,411682.9155,518.8300171,321.7832947,4.326700211,407.8627014,30.80430031,5.881450653,0.095927477,111.0487823,11
1731,0,105530.3634,-162896.1098,351.7933044,692.9299927,3.623300076,160.0762939,9.179200172,5.599999905,0.159999996,201,7
12881,0,-279728.9217,289987.579,379.8432922,574.539978,4.613299847,210.446106,9.585100174,6,0.140000001,127,7
2343,0,54987.70296,-18508.71878,228.4400024,335.896698,-3.826699972,180.0081024,14.48320007,0.754662514,0.004271674,201,11
10004,0,-285929.2556,429161.3769,439.8432922,522.2000122,4.010000229,256.4934082,13.36760044,5.738558769,0.103586942,160.0325012,14
9854,0,-280231.4367,435726.6721,393.3367004,518.833313,5.376699924,369.808197,14.30480003,6,0.07,107,7
10181,0,-261121.6465,359537.5709,404.7633057,521.7633057,5.006700039,196.3807068,16.0258007,6,0.07,95.05152893,8
3668,0,-92037.03097,60421.43677,367.9767151,926.4699707,9.72329998,109.7202988,2.457299948,6.099999905,0.159999996,41,6
3879,0,-49522.44459,86586.85239,564.1166992,601.4299927,6.929999828,213.3038025,7.345200062,5.599999905,0.150000006,201,6
9325,0,-253098.8553,181503.36,362.1632996,487.896698,4.543300152,325.8153076,10.41569996,5.102073669,0.09998963,90.96060181,7
9852,0,-280153.5674,434890.9851,391.1700134,535.1400146,5.363299847,377.5036926,14.58609962,6,0.07,107,4
11730,0,-333903.4287,431238.1666,560.8433228,363.666687,6.726699829,387.0302124,25.21310043,5.800000191,0.129999995,109,12
8860,0,121342.876,-164169.7076,354.0599976,733.3933105,3.97329998,181.9208984,9.827699661,0,0,0,10
9801,0,-297522.7418,436650.8721,449.9266968,365.8033142,3.646699905,371.8729858,25.83009911,5.699999809,0.07,201,13
6365,0,126488.7123,-137071.0257,289.9432983,374.3200073,-1.639999986,160.4949951,8.998299599,4.372227669,0.070519805,141.744812,8
6945,0,142590.69,-139201.8692,177.9132996,347.5133057,-4.309999943,138.8735962,10.56369972,0,0,0,14
